"Sat, Mar 9, 2013, 9:45 AM",Hold a kayak diving / training clinic,Warren G. Magnuson Park Boat Launch,"7400 Sand Point Way · Seattle, WA","NEW:3/8/13 So, we'll meet as planned, but @ 0945... Dave; Please meet me at 0930 at 6230 33rd Ave NE and we'll load a kayak onto your vehicle- I have all of the tie downs and foam cradle blocks we'll need; Reminder: Bring (if you have them): line reel, 'dog bone' clips 2 or 4 long bungies + your 'regular dive gear. Josh may not make it as he's reported in with a cold headed his way. CU 2-morrow! G 3/3/13 I will provide 2 boats ( and possibly 3) & Kimber can bring one. (Yes?) However, I no longer have a vehicle that can transport 2-3 Boats! I live in Lake Hills, Bellevue, and this is where my kayaks reside as well. Do any eager prospective kayak divers have a pickup and can meet with me to transport boats? By the way, once you have your kayak dive skills honed, I have some EXQUISITE dives along the south shore of Whidbey Is. that you'll enjoy... and these are sites that virtually no-one knows of (other than ME!) Gene 0900-1:00pm @ Magnussun Park, Picnic shelter just south of the boat launch. Kimber; Please bring the Ocean Kayak you are storing for Mike; I may require help transporting one of my two O. K.s as I no longer have my Jeep. Not sure I can stack 2 on top of my Subaru. That's the experiment I'm about to conduct. There's a cool, little known dive site just off shore of the training area where we'll dive following the practice drills. Please bring line, stout bungies and, if you have them, a line reel & double ended ""dog bone"" clasps. These are very useful for this method of diving as you equipment will be either clipped to the boat, or worn by you at all times. You'll learn how to simplify & secure your gear, roll & recover, dive from & remount your kayak..."
"Sat, Mar 9, 2013, 8:00 AM",South Sound Current Dive,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA","2.9E > 10AM slack > 3.2F @ S. Narrows Medium current dive, most suitable for experienced DIW divers. Suitable for folks that have been on easier dives and looking to ramp it up a bit. North (old) entrance meet. No facilities in a residential neighborhood. Carpooling recommended. Fritz Merkel 206-525-0736. 206-370-4720-cell"
"Fri, Mar 8, 2013, 12:00 PM","South Sound dive - Friday noon, Super Slacker",Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",We are meeting at Redondo to pick up the Dusty Canister light for the Banquet. Thought we may as well turn it into a dive. 1:30PM splash.
"Fri, Mar 8, 2013, 9:00 AM",South Sound Slacker Dive - Friday Morning,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",Organizer tools
"Thu, Mar 7, 2013, 6:30 PM",Almost Midweek North Sound Night Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","This Thursday night dive returns back to north Puget Sound. Check out the critters this site has to offer. No current issues here. Sunset at 6:04pm. Meet at 6:30, splash at 7:15pm. Primary, back up, and a tank light is required. Contact Kimber at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Wed, Mar 6, 2013, 7:00 PM",Monthly club meeting at Sunset Hill Community Club - Seattle,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Andy Sim, Seattle Aquarium Biologist, will describe the Aquarium's ongoing research project in Kona Hi. Illustrated with terrific photos, scientific data and interactive Q & A. Andy will wrap up with a plea for more MBDC members to volunteer as Aquarium divers."
"Sun, Mar 3, 2013, 10:00 AM",South Seattle Dive,Three Tree Point,"SW 170th Street · Burien, WA","Another chance to locate the GPO or wolf eels at this dive site, on the north end of Three Tree. No current issues. No facilities here so make your pit stop before you arrive. Meet time is 10:00, and splash at 11:00am. Contact Brian Nyenhuis at 206-251-1750 or email at nyen11@msn.com for more information."
"Wed, Feb 27, 2013, 6:30 PM",West Seattle Midweek dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Great site with great surprises. Sunset at 5:52. Meet time is 6:30, splash at 7:15pm. Just another night dive, but do bring the primary, back up and a tank light to make it safe. Contact Kimber at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Sun, Feb 24, 2013, 8:00 AM",West Seattle Dive,Seacrest Cove 3,"Harbor Ave. · Seattle, WA","Not Cove 1, not Cove 2, but Cove 3 on this dive. The remains of the West Seattle Ferry dock always has some hidden secrets. NO current issues. Meet time is 8:00, and splash at 9:00am. Contact Brian Nyenhuis at 206-251-1750 or email at nyen11@msn.com for more information."
"Sat, Feb 23, 2013, 8:00 AM",Tides Tavern dive,Tides Tavern,"2925 Harborview Dr · Gig Harbor, WA",Lutea11
"Fri, Feb 22, 2013, 9:45 AM",Friday Morning Slacker Dive - Central Puget Sound,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA",3 went
"Wed, Feb 20, 2013, 6:30 PM",West Seattle Midweek dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","Expect a very low tide, perhaps a longer dive. Everything else is about opportunity. Sunset is 5:41pm. Meet at 6:30, splash at 7:15pm. Possible slight current. Bring primary, backup and a tank light. Contact Kimber at 206-898-8573 or email at Rkimber1259@aol.com for information."
"Mon, Feb 18, 2013, 8:30 AM",President's Day Dive - Day Island Wall,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA",Joyce Merkel
"Sun, Feb 17, 2013, 9:00 AM",South Whidbey Island dive,Langley Tire Reef.,"Whidbey Island · Langley, WA","Tires and more tires. Come dive the Langley Tire Reef. Lots of rockfish and other sea life. No current issues. Meet at 9:00, splash at 9:45am. Check ferry schedules from Mukilteo to Clinton. Contact Kimber at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Sun, Feb 17, 2013, 8:45 AM",Bainbridge I Club Dive,Bainbridge Island Ferry,"801 Alaskan Way Pier 52 · Seattle, WA",Bainbridge Is Rockaway Beach Park: Splash 10:30 prox for Dive 1.... Meet to Carpool under viaduct north of Ferry terminal 0720 SUN 2/17
"Sat, Feb 16, 2013, 5:15 AM",South Seattle Early Bird dive,Three Tree North,"S.W. 170th Pl. · Burien, WA","On the other end of the spectrum is the early bird dive. Sunrise is at 7:13am. Meet at 5:15am, splash at 5:45am and may experience a slight current. Since it is still dark, primary, backup and tank light is required. Second dive meets at 7:00am and will splash at 7:33am slack. Contact Steve Kalilimoku at 206-931-2963 or email at shaste2000@hotmail.com for more information."
"Wed, Feb 13, 2013, 6:30 PM",Valentine's Eve Midweek West Seattle Night Dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","If you love diving, then perhaps you'll bring your special dive buddy to this dive on Valentine's Eve. This can be a great site for seeing the unexpected. Be prepared to be surprised. Possible slight current! Sunset at 5:30. Meet at 6:30, splash at 7:15pm. Primary, backup and tank light required. Contact Kimber Chard at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Wed, Feb 13, 2013, 12:00 PM",West Seattle Wednesday @ Noon,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Copy Meetup
"Sun, Feb 10, 2013, 11:00 AM",West Seattle dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Come explore one of Puget Sound's best dive sites. Get here early to secure your parking. No current issues. Meet time is 11:00am, splash at Noon. Possible second dive if there is interest. Contact Jill Grossman at 206-818-6159, or email at jill.a.grossman@gmail.com for more information. Kimber Chard is co-hosting this dive. You can contact him at 206-898-8573 if Jill is not available."
"Sat, Feb 9, 2013, 9:30 AM",Chinese New Year's Eve South Seattle Dive,Three Tree Point,"SW 170th Street · Burien, WA","Not that we have to dress up or do anything other than have a festive dive. Check out the fireworks that Three Tree Point North has to offer. No current issues. No facilities at this site. Meet time is 9:30, splash at 10:30am. Contact Brian Nyenhuis at 206-251-1750 or email at nyen11@msn.com for more information."
"Thu, Feb 7, 2013, 6:30 PM",Almost Midweek North Sound Night Dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Thursday night dive in North Puget Sound. Sunset at 5:21pm. Meet time at 6:30 and splash at 7:15pm. Possible slight current. Primary, backup and tank light required. Contact Kimber Chard at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Wed, Feb 6, 2013, 7:00 PM",Monthly club meeting at Sunset Hill Community Club - Seattle,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Come out to the monthly Marker Buoy Dive Club meeting in Seattle. Each meeting we welcome new members, talk about old dives / new dives and feature a guest speaker. Our guest speaker this month will be our very own Jim Boon. He is going to share some photos from his October 2012 trip to La Paz. After looking at the photos, Jim will select one of the 'RAW' photos and move it through the editing process, taking it to a finished photo suitable for publication. Jim's emphasis is to remove the mystery of editing a photo using basic software. He will talk about subject, lighting and composition: the 'big three' elements of making a successful image. This will move pretty fast and be a very iterative process so everyone can participate."
"Sun, Feb 3, 2013, 9:00 AM",North Puget Sound dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Rare day dive at this site. No current issues. Meet at 9:00, splash at 9:45am. Possible second dive if interested. Contact Kimber Chard at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Sat, Feb 2, 2013, 5:30 PM",Small Cool Critter dive South Puget Sound,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Cool critter night dive, in the shallows, on Groundhog Day. No current issues. Sunset at 5:13. Meet at 5:30, splash at 6:15 pm. Primary, back up and tank light required. Contact Joyce Merkel at 206-525-0736 or email at joyce@merkelclan.com for more information."
"Thu, Jan 31, 2013, 7:00 PM",Transition Discussion,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Meetup does not act like Yahoo did for ongoing discussions. The discussion placed in the [Discussion] section do NOT get automatically emailed to everyone immediately. It's more like a bulletin board where you have to go in and read them. I'm making this a ""Meetup"" with a date of Jan. 31 so it will act a lot more like Yahoo while we go through this transition. It's just a different way to use a new communitation tool we have to learn."
"Thu, Jan 31, 2013, 12:00 PM",Dive West Seattle,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Organizer tools
"Wed, Jan 30, 2013, 6:30 PM",West Seattle Midweek dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","Midweek night dive on Alki at the Junkyard. Chance of slight current on ebb tide. Sunset at 5:08. Meet at 6:30, splash at 7:15pm. Contact Kimber Chard at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Wed, Jan 30, 2013, 5:00 PM",Dive West Seattle - Alki,Alki Junkyard,"Alki Ave SW & Stevens St. · Seattle, WA",Douglas Coutts
"Sun, Jan 27, 2013, 10:00 AM",South Seattle Dive,Three Tree Point,"SW 170th Street · Burien, WA","Come check out the scene at 3 Tree Point North. This site has a lot to offer, but parking is limited. No facilities at this site, either. No current issues. Meet at 10:00, splash at 11:00am. Contact Brian Nyenhuis at 206-251-1750 or email at nyen11@msn.com for more information."
"Sat, Jan 26, 2013, 12:00 PM",Port Townsend,Point Hudson,"431 Water St · Port Townsend, WA","Point Hudson jetty. Meet time noon, splash 12:40pm Some current possible. Facilities and parking available. See map for directions. Parking in front of the Wooden Boat Center."
"Sat, Jan 26, 2013, 10:00 AM",Central Puget Sound Dive,Saltwater State Park,"2400 S 240th St · Des Moines, WA",Todd Olsen
"Fri, Jan 25, 2013, 11:00 AM",Mukilteo T-Dock,Mukilteo T-dock,"701 Front Street · Mukilteo, WA",Jay Sprenger
"Thu, Jan 24, 2013, 6:00 PM",MBDC Board Meeting,"Frontier Bonding Service, LLC","155 NE 100th St Suite 201 · Seattle, WA",January MBDC Board Meeting You can attend in person or via conference call.
"Wed, Jan 23, 2013, 6:30 PM",West Seattle Midweek dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA","Midweek night dive at Seacrest. Great site, has a lot to offer in marine life. No current issues. Sunset at 4:57. Meet at 6:30, splash at 7:15pm. Outgoing tide with low at 8:45pm. Contact Kimber Chard at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Mon, Jan 21, 2013, 8:00 AM",GPO Count,Needs a location,2 comments,Seattle Aquarium Annual GPO Census: Jan 19-21. Any member can take over this meetup and schedule a specific dive. Time and place are needed.
"Sun, Jan 20, 2013, 9:45 AM",GPO Count Whidbey Island,Possession Point SP Fingers,"So. Whidbey Is · n/a, WA",Eugene Coronetz
"Sun, Jan 20, 2013, 9:00 AM",North Seattle dive,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA","OK - this is last minute, but we need to head over to north Seattle on Sunday so are going to dive Edmonds Underwater Park since we are up that way. High tide and no current. Join us if you can. 9am meet time."
"Sat, Jan 19, 2013, 8:15 AM",GPO Count South Puget Sound,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA",Seattle Aquarium Annual GPO Census: Medium-large current day. DIW experience would be good for this one but not the big day I thought. 3.2F > 10:47 slack > 3.2E - South Narrows (interpreted) 2.6F > 11:03 > 2.9E - N. Narrows (true current station) Splash ~ 9:15. Meet 8:15 - 8:20 AM. I had the original current data all wrong. Jeff caught it-see exchange below. Good going.
"Fri, Jan 18, 2013, 9:00 AM",Friday Morning Slacker Dive - Jan. 18,3 Tree Point North,"3701-3725 SW 170th St · Burien, WA",2 went
"Wed, Jan 16, 2013, 6:30 PM",North Sound dive,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Mid-week night dive in North Puget Sound. Sunset at 4:47pm. Meet time at 6:30 and splash at 7:15pm. No current issues here. High tide at 8:20pm. Primary, backup and tank light required. Contact Kimber Chard at 206-898-8573 or email at Rkimber1259@aol.com for more information."
"Sun, Jan 13, 2013, 8:00 AM",Redondo,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA",Meet at 8am Second dive to follow
"Sat, Jan 12, 2013, 6:30 PM",Dive Planning Party,Doug Coutts,"5727 17th Avenue NE · Seattle, WA",Jim Pappin
"Fri, Jan 11, 2013, 11:30 AM",Friday Slacker Dive,Seacrest Cove 2,"Harbor Ave. · Seattle, WA",Copy Meetup
"Tue, Jan 8, 2013, 11:30 AM",Scuba dive tomorrow at Alki around 11:30 AM.,Alki - Cove Two,"West Seattle · Seattle, WA",Organizer tools
"Sun, Jan 6, 2013, 7:45 AM",Steve's Redondo dive yesterday(Sat),Needs a location,3 comments,Organizer tools
"Sat, Jan 5, 2013, 3:00 PM",Dive Hood Canal,Octopus Hole,"N Hwy 101, turnouts 3 miles north of Hoodsport · Hoodsport, WA",Organizer tools
"Thu, Jan 3, 2013, 7:00 PM",West Seattle Night Dive,Alki Junk Yard,"6400 Alki Ave. S.W. · Seattle, WA","Alki Junkyard, West Seattle. Little to no current. Sunset at 4:30pm. Kimber Chard 206-898-8573 Night dive exp. 2 lights + marker"
"Wed, Jan 2, 2013, 7:00 PM",Monthly club meeting at Sunset Hill Community Club - Seattle,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Come out to the monthly Marker Buoy Dive Club meeting in Seattle. Each meeting we welcome new members, talk about old dives / new dives and feature a guest speaker. This month we will have folks from the Washington State Department of Fish and Wildlife who will tell us about the rockfish conservation program and other activities of interest to the diving community."
